detectedActivity,geoHash,minuteOfDay,weekday,journey
2,1242213299,1024,2,8000081120
4,1242213299,1013,2,8000081120
1,1242213299,1010,2,8000081120
1,1242213299,1044,2,8000081120
3,1242213299,1012,2,8000081120
1,1242213299,1009,2,8000081120
2,1242213299,999,2,8000081120
3,1242213299,1015,2,8000081120
6,1242213175,1007,2,8000081120
6,1242213299,1016,2,8000081120
6,1242213299,996,2,8000081120
6,1242213299,1022,2,8000081120
5,1242213175,1027,2,8000081120
0,1242213299,1013,2,8000081120
2,1242213299,1017,2,8000081120
1,1242213299,996,2,8000081120
5,1242213175,1045,2,8000081120
2,1242213299,1029,2,8000081120
0,1242213299,1048,2,8000081120
5,1242213299,1041,2,8000081120
2,1242213299,1015,2,8000081120
6,1242213299,992,2,8000081120
2,1242213299,1028,2,8000081120
1,1242213299,992,2,8000081120
6,1242213299,1032,2,8000081120
5,1242213175,1030,2,8000081120
2,1242213299,1006,2,8000081120
7,1242213299,1037,2,8000081120
7,1242213299,1031,2,8000081120
2,1242213299,1045,2,8000081120
0,1242213299,994,2,8000081120
6,1242213299,1048,2,8000081120
5,1242213299,1042,2,8000081120
2,1242213299,1046,2,8000081120
4,1242213299,1044,2,8000081120
6,1242213299,1018,2,8000081120
6,1242213175,1045,2,8000081120
3,1242213299,999,2,8000081120
7,1242213299,998,2,8000081120
1,1242213299,1031,2,8000081120
3,1242481883,976,4,9111270012
3,1242481883,976,4,9111270012
3,1242481883,976,4,9111270012
3,1242481883,977,4,9111270012
3,1242481883,977,4,9111270012
3,1242481883,977,4,9111270012
3,1242481883,977,4,9111270012
3,1242481883,1376,4,9111270012
3,1242481883,1376,4,9111270012
2,1242481883,453,5,9111270012
3,1242481883,454,5,9111270012
3,1242481883,454,5,8112070012
3,1242481883,454,5,8112081216
3,1242481883,454,5,8112081216
3,1242481883,1194,6,8112081216
3,1242481883,1194,6,8112081216
3,1242481883,1194,6,8112081216
4,1254441311,741,6,7001281216
4,1254441187,736,6,7001281216
5,1254440939,713,6,7001281216
0,1254440815,725,6,7001281216
1,1254441311,741,6,7001281216
2,1254440939,706,6,7001281216
1,1254440815,716,6,7001281216
6,1254441311,737,6,7001281216
1,1254441311,747,6,7001281216
4,1254441311,739,6,7001281216
3,1254441311,740,6,7001281216
4,1254441311,711,6,7001281216
1,1254441311,707,6,7001281216
3,1254440939,711,6,7001281216
1,1254441435,722,6,7001281216
6,1254440939,735,6,7001281216
0,1254440815,744,6,7001281216
5,1254441435,691,6,7001281216
7,1254441435,707,6,7001281216
6,1254440939,734,6,7001281216
5,1254441311,701,6,7001281216
4,1254441311,740,6,7001281216
0,1254441311,704,6,7001281216
3,1254441311,708,6,7001281216
1,1254441311,710,6,7001281216
0,1254440939,713,6,7001281216
7,1254438583,700,6,7001281216
2,1254441311,736,6,7001281216
3,1254441435,740,6,7001281216
7,1254440939,705,6,7001281216
0,1254441311,730,6,7001281216
7,1254440939,730,6,7001281216
3,1254440939,742,6,7001281216
2,1254441311,717,6,7001281216
4,1254440939,731,6,7001281216
3,1254441559,745,6,7001281216
4,1254441435,729,6,7001281216
7,1254441063,732,6,7001281216
4,1254440939,698,6,7001281216
3,1254441311,739,6,7001281216
5,1254440939,695,6,7001281216
3,1254438211,709,6,7001281216
0,1254441311,713,6,7001281216
1,1254441435,720,6,7001281216
5,1254441063,700,6,7001281216
0,1254441559,706,6,7001281216
6,1254440939,738,6,7001281216
6,1254440939,732,6,7001281216
7,1254441311,746,6,7001281216
0,1254440939,716,6,7001281216
5,1254441187,705,6,7001281216
0,1254440939,702,6,7001281216
1,1254441311,729,6,7001281216
6,1254440939,749,6,7001281216
0,1254440939,735,6,7001281216
0,1254441435,720,6,7001281216
1,1254441311,745,6,7001281216
1,1254441311,718,6,7001281216
0,1254441311,718,6,7001281216
2,1254441683,703,6,7001281216
7,1254440939,704,6,7001281216
0,1254440939,719,6,7001281216
0,1254441187,692,6,7001281216
2,1254441311,735,6,7001281216
6,1254440939,691,6,7001281216
6,1254441559,727,6,7001281216
4,1254441311,692,6,7001281216
2,1254441311,695,6,7001281216
7,1254441311,744,6,7001281216
6,1254441311,698,6,7001281216
5,1254441311,700,6,7001281216
7,1254441311,704,6,7001281216
3,1254441311,716,6,7001281216
1,1254440939,695,6,7001281216
4,1254441435,696,6,7001281216
0,1254441559,716,6,7001281216
0,1254440939,731,6,7001281216
1,1254441559,735,6,7001281216
5,1254441311,694,6,7001281216
2,1254440939,714,6,7001281216
3,1254441435,691,6,7001281216
5,1254441311,699,6,7001281216
5,1254440939,699,6,7001281216
6,1254441311,747,6,7001281216
1,1254441311,698,6,7001281216
0,1254440939,702,6,7001281216
1,1254441187,710,6,7001281216
7,1254441559,713,6,7001281216
0,1254441311,735,6,7001281216
3,1254441311,747,6,7001281216
5,1254440939,731,6,7001281216
7,1254441311,748,6,7001281216
3,1254441683,702,6,7001281216
4,1254440815,697,6,7001281216
5,1254440939,716,6,7001281216
6,1254441311,729,6,7001281216
0,1254441311,721,6,7001281216
6,1254441683,729,6,7001281216
7,1254440939,705,6,7001281216
3,1254440939,723,6,7001281216
0,1254440939,708,6,7001281216
2,1254441311,731,6,7001281216
3,1254440939,735,6,7001281216
7,1254440939,723,6,7001281216
4,1254441311,706,6,7001281216
6,1254441435,740,6,7001281216
7,1254441683,734,6,7001281216
2,1254441311,726,6,7001281216
1,1254441187,691,6,7001281216
4,1254441311,745,6,7001281216
3,1254441435,742,6,7001281216
1,1254440815,743,6,7001281216
1,1254440939,699,6,7001281216
3,1254441311,722,6,7001281216
4,1254441311,694,6,7001281216
6,1254441559,731,6,7001281216
7,1254441435,729,6,7001281216
7,1254441311,725,6,7001281216
4,1254440939,719,6,7001281216
5,1254441187,715,6,7001281216
1,1254441559,694,6,7001281216
2,1254441311,748,6,7001281216
7,1254441311,707,6,7001281216
6,1254441311,703,6,7001281216
4,1254441311,744,6,7001281216
1,1254440939,713,6,7001281216
3,1254441683,709,6,7001281216
0,1254440939,713,6,7001281216
5,1254441435,733,6,7001281216
0,1254441559,715,6,7001281216
0,1254441435,690,6,7001281216
0,1254440815,708,6,7001281216
2,1254441559,726,6,7001281216
5,1254441559,710,6,7001281216
1,1254440939,749,6,7001281216
2,1254440939,717,6,7001281216
6,1254441311,733,6,7001281216
7,1254441063,725,6,7001281216
3,1254441435,725,6,7001281216
6,1254441187,718,6,7001281216
1,1254441187,696,6,7001281216
0,1254440939,708,6,7001281216
0,1254441435,747,6,7001281216
5,1254440939,702,6,7001281216
7,1254441311,717,6,7001281216
4,1254441311,741,6,7001281216
5,1254441559,736,6,7001281216
5,1254441311,692,6,7001281216
6,1254441311,710,6,7001281216
3,1254440939,696,6,7001281216
1,1254441559,700,6,7001281216
2,1254440939,739,6,7001281216
2,1254441559,744,6,7001281216
2,1254441311,733,6,7001281216
6,1254441435,706,6,7001281216
3,1254438583,712,6,7001281216
7,1254440815,711,6,7001281216
5,1254441435,692,6,7001281216
0,1254440939,722,6,7001281216
3,1254441311,710,6,7001281216
6,1254441435,723,6,7001281216
5,1254441311,725,6,7001281216
1,1254441311,692,6,7001281216
5,1254440939,725,6,7001281216
4,1254441311,739,6,7001281216
6,1254441311,715,6,7001281216
6,1254441063,711,6,7001281216
4,1254441311,748,6,7001281216
0,1254441311,743,6,7001281216
4,1254441187,696,6,7001281216
4,1254441311,717,6,7001281216
0,1254441311,725,6,7001281216
2,1254441187,698,6,7001281216
5,1254441063,736,6,7001281216
7,1254441311,732,6,7001281216
0,1254441559,718,6,7001281216
6,1254440939,700,6,7001281216
6,1254440939,721,6,7001281216
3,1254440939,696,6,7001281216
6,1254441311,695,6,7001281216
4,1254441311,747,6,7001281216
4,1254441311,700,6,7001281216
5,1254441311,712,6,7001281216
4,1254441311,697,6,7001281216
2,1254441683,745,6,7001281216
3,1254441683,702,6,7001281216
2,1254441311,698,6,7001281216
3,1254441559,692,6,7001281216
5,1254441311,748,6,7001281216
3,1254441311,739,6,7001281216
7,1254441683,710,6,7001281216
6,1254441311,734,6,7001281216
2,1254440815,744,6,7001281216
3,1254441311,709,6,7001281216
2,1254441435,723,6,7001281216
2,1254440939,747,6,7001281216
3,1254441311,735,6,7001281216
3,1254441311,707,6,7001281216
4,1254441435,709,6,7001281216
6,1254441311,702,6,7001281216
4,1254441063,710,6,7001281216
4,1254440939,722,6,7001281216
1,1254441683,704,6,7001281216
5,1254441311,747,6,7001281216
1,1254438211,695,6,7001281216
0,1254441311,745,6,7001281216
0,1254441311,695,6,7001281216
3,1254441559,691,6,7001281216
3,1254441311,734,6,7001281216
2,1254441311,745,6,7001281216
3,1254441311,714,6,7001281216
2,1254440939,746,6,7001281216
1,1254441187,710,6,7001281216
3,1254441187,697,6,7001281216
5,1254438211,706,6,7001281216
5,1254441311,725,6,7001281216
5,1254441435,746,6,7001281216
6,1254441311,736,6,7001281216
1,1254441311,692,6,7001281216
1,1254441311,701,6,7001281216
4,1254441435,713,6,7001281216
3,1254440939,734,6,7001281216
7,1254441435,705,6,7001281216
1,1254440939,695,6,7001281216
7,1254440939,746,6,7001281216
3,1254441435,734,6,7001281216
4,1254441435,706,6,7001281216
4,1254440939,696,6,7001281216
1,1254440939,732,6,7001281216
0,1254440939,717,6,7001281216
3,1254441311,727,6,7001281216
3,1254441311,749,6,7001281216
4,1254441559,713,6,7001281216
7,1254441063,736,6,7001281216
2,1254440939,721,6,7001281216
6,1254441435,741,6,7001281216
6,1254441311,719,6,7001281216
2,1254438583,745,6,7001281216
7,1254438211,735,6,7001281216
2,1254441435,705,6,7001281216
4,1254440939,727,6,7001281216
1,1254440939,744,6,7001281216
3,1254441311,710,6,7001281216
4,1254441311,697,6,7001281216
1,1254441311,737,6,7001281216
7,1254440939,732,6,7001281216
5,1254441311,742,6,7001281216
2,1254440815,709,6,7001281216
1,1254441311,708,6,7001281216
6,1254440939,690,6,7001281216
2,1254441311,748,6,7001281216
7,1254441187,741,6,7001281216
2,1254441311,694,6,7001281216
0,1254441311,747,6,7001281216
2,1254441559,696,6,7001281216
1,1254441311,743,6,7001281216
3,1254441311,725,6,7001281216
4,1254441311,745,6,7001281216
7,1254441311,740,6,7001281216
0,1254441187,690,6,7001281216
5,1254441063,708,6,7001281216
0,1254441187,703,6,7001281216
5,1254441311,708,6,7001281216
4,1254440939,705,6,7001281216
7,1254441311,699,6,7001281216
7,1254441435,699,6,7001281216
2,1254441435,748,6,7001281216
0,1254441311,740,6,7001281216
3,1254441311,749,6,7001281216
2,1254440815,743,6,7001281216
2,1254440939,720,6,7001281216
5,1254441311,725,6,7001281216
2,1254440939,742,6,7001281216
2,1254441311,730,6,7001281216
0,1254441187,701,6,7001281216
6,1254441311,727,6,7001281216
5,1254440939,704,6,7001281216
2,1254440939,719,6,7001281216
6,1254441063,714,6,7001281216
4,1254441311,746,6,7001281216
7,1254441311,721,6,7001281216
5,1254441435,745,6,7001281216
1,1254441187,699,6,7001281216
3,1254441435,731,6,7001281216
2,1254440939,732,6,7001281216
5,1254441435,712,6,7001281216
3,1254440939,725,6,7001281216
2,1254440939,734,6,7001281216
5,1254441311,737,6,7001281216
5,1254441435,738,6,7001281216
4,1254441435,703,6,7001281216
6,1254441559,739,6,7001281216
6,1254440939,699,6,7001281216
5,1254441311,724,6,7001281216
5,1254440939,716,6,7001281216
2,1254440939,727,6,7001281216
3,1254441311,707,6,7001281216
6,1254440939,723,6,7001281216
1,1254441187,705,6,7001281216
6,1254440939,702,6,7001281216
0,1254441311,716,6,7001281216
3,1254438583,715,6,7001281216
3,1254441311,713,6,7001281216
3,1254440939,695,6,7001281216
2,1254441559,715,6,7001281216
5,1254441559,709,6,7001281216
1,1254440939,749,6,7001281216
6,1254441311,718,6,7001281216
1,1254440939,713,6,7001281216
2,1254441187,744,6,7001281216
6,1254441311,735,6,7001281216
2,1254441559,744,6,7001281216
0,1254441311,694,6,7001281216
1,1254441187,697,6,7001281216
0,1254440939,708,6,7001281216
1,1254441187,746,6,7001281216
0,1254440939,694,6,7001281216
1,1254441435,693,6,7001281216
5,1254441559,712,6,7001281216
4,1254441311,743,6,7001281216
6,1254441311,727,6,7001281216
6,1254441435,694,6,7001281216
0,1254441683,729,6,7001281216
3,1254440939,690,6,7001281216
5,1254441311,702,6,7001281216
6,1254440939,735,6,7001281216
6,1254441311,725,6,7001281216
5,1254441311,721,6,7001281216
0,1254441311,691,6,7001281216
5,1254441311,716,6,7001281216
5,1254440939,729,6,7001281216
0,1254441435,714,6,7001281216
4,1254441311,723,6,7001281216
6,1254440939,703,6,7001281216
3,1254441311,743,6,7001281216
7,1254441311,739,6,7001281216
6,1254440939,699,6,7001281216
1,1254440939,731,6,7001281216
5,1254440939,724,6,7001281216
6,1254440939,691,6,7001281216
0,1254441435,717,6,7001281216
5,1254441311,715,6,7001281216
7,1254440939,690,6,7001281216
3,1254441311,706,6,7001281216
3,1254440939,706,6,7001281216
2,1254440939,696,6,7001281216
5,1254441187,724,6,7001281216
4,1254441063,693,6,7001281216
0,1254441311,718,6,7001281216
2,1254441187,714,6,7001281216
4,1254440939,704,6,7001281216
2,1254440939,693,6,7001281216
0,1254441311,714,6,7001281216
3,1254440939,747,6,7001281216
3,1254441435,744,6,7001281216
6,1254441311,727,6,7001281216
4,1254440939,748,6,7001281216
0,1254441683,696,6,7001281216
3,1254441311,743,6,7001281216
1,1254441311,730,6,7001281216
1,1254441559,727,6,7001281216
0,1254441311,725,6,7001281216
4,1254441311,737,6,7001281216
7,1254441559,740,6,7001281216
0,1254440939,705,6,7001281216
3,1254441311,727,6,7001281216
4,1254441311,694,6,7001281216
3,1254441187,729,6,7001281216
0,1254441311,729,6,7001281216
7,1254441311,734,6,7001281216
0,1254441559,735,6,7001281216
1,1254440815,740,6,7001281216
3,1254441559,724,6,7001281216
0,1254440939,724,6,7001281216
7,1254441311,731,6,7001281216
0,1254440939,691,6,7001281216
6,1254441311,704,6,7001281216
4,1254441435,738,6,7001281216
6,1254441311,700,6,7001281216
1,1254441435,738,6,7001281216
0,1254440939,723,6,7001281216
2,1254441559,734,6,7001281216
3,1254441311,709,6,7001281216
4,1254440939,733,6,7001281216
0,1254441311,695,6,7001281216
0,1254441435,739,6,7001281216
0,1254441311,744,6,7001281216
6,1254440939,697,6,7001281216
4,1254441311,698,6,7001281216
1,1254441311,725,6,7001281216
2,1254441311,722,6,7001281216
1,1254441311,733,6,7001281216
2,1254440939,732,6,7001281216
2,1254441311,722,6,7001281216
3,1254440939,744,6,7001281216
6,1254441435,715,6,7001281216
1,1254440939,746,6,7001281216
2,1254441311,741,6,7001281216
5,1254441435,713,6,7001281216
0,1254441435,740,6,7001281216
3,1242481883,1197,6,8112081216
3,1242481883,1197,6,8112081216
3,1242481883,1197,6,8112081216
3,1242481883,1198,6,8112081216
3,1242481883,1198,6,9110381216
5,1254444287,178,6,9110381216
7,1254444163,499,5,9110381216
6,1254444163,812,6,9110381216
2,1254444163,416,2,9110381216
3,1254444535,1166,7,9110381216
5,1254444535,1022,1,9110381216
2,1254444659,1187,4,9110381216
1,1254444163,684,5,9110381216
1,1254444039,678,4,9110381216
1,1254444659,1059,4,9110381216
0,1254444163,864,6,9110381216
7,1254444535,190,5,9110381216
6,1254444535,888,3,9110381216
0,1254444535,286,4,9110381216
5,1254444535,1182,1,9110381216
6,1254444163,582,6,9110381216
3,1254444287,382,3,9110381216
4,1254444287,242,2,9110381216
2,1254444163,766,4,9110381216
5,1254444039,608,6,9110381216
0,1254443915,72,7,9110381216
6,1254444163,1026,6,9110381216
7,1254444535,775,4,9110381216
6,1254443915,829,3,9110381216
3,1254444659,244,3,9110381216
3,1254444411,572,2,9110381216
2,1254444659,589,2,9110381216
0,1254444535,1187,2,9110381216
3,1254443915,972,4,9110381216
0,1254444535,445,6,9110381216
1,1254444163,390,3,9110381216
0,1254444163,852,5,9110381216
7,1254444287,117,7,9110381216
4,1254444163,1152,6,9110381216
6,1254444163,1167,6,9110381216
4,1254443915,264,5,9110381216
1,1254444535,752,1,9110381216
7,1254444535,389,1,9110381216
5,1254444535,462,5,9110381216
0,1254444535,1165,6,9110381216
7,1254444287,961,5,9110381216
7,1254444535,211,7,9110381216
5,1254444535,73,6,9110381216
4,1254444659,1342,3,9110381216
0,1254444163,319,5,9110381216
5,1254444287,496,3,9110381216
2,1254444039,697,6,9110381216
5,1254444163,522,1,9110381216
3,1254444535,645,0,9110381216
6,1254444535,15,2,9110381216
1,1254444163,1047,2,9110381216
7,1254444659,1260,7,9110381216
4,1254444535,521,7,9110381216
1,1254444535,749,1,9110381216
5,1254444287,569,1,9110381216
7,1254444659,634,7,9110381216
7,1254444287,898,6,9110381216
4,1254444163,246,2,9110381216
2,1254444163,1197,1,9110381216
3,1254444287,460,4,9110381216
3,1254444163,933,6,9110381216
0,1254444659,1101,7,9110381216
5,1254443915,187,3,9110381216
5,1254444287,879,3,9110381216
6,1254444287,633,7,9110381216
4,1254444659,59,1,9110381216
2,1254444535,697,0,9110381216
5,1254444535,392,7,9110381216
7,1254444287,995,0,9110381216
3,1254444535,1064,4,9110381216
2,1254443915,810,1,9110381216
6,1254443915,538,2,9110381216
3,1254444287,984,1,9110381216
5,1254443915,775,3,9110381216
0,1254444163,835,3,9110381216
1,1254444535,277,7,9110381216
1,1254444659,1359,2,9110381216
5,1254444287,1124,0,9110381216
7,1254444535,730,0,9110381216
4,1254444535,361,2,9110381216
4,1254444535,97,4,9110381216
2,1254444535,721,4,9110381216
2,1254444535,193,2,9110381216
0,1254443915,233,6,9110381216
7,1254444287,29,1,9110381216
0,1254444411,885,0,9110381216
5,1254444535,125,6,9110381216
1,1254444535,784,7,9110381216
2,1254444411,323,7,9110381216
5,1254444163,1251,3,9110381216
3,1254444535,1115,4,9110381216
2,1254444535,752,0,9110381216
2,1254444535,222,1,9110381216
1,1254444411,123,3,9110381216
5,1254444411,410,7,9110381216
7,1254444411,625,2,9110381216
3,1254444163,467,7,9110381216
0,1254444535,407,1,9110381216
4,1254444659,1007,5,9110381216
7,1254444535,814,6,9110381216
2,1254444535,415,5,9110381216
4,1254444411,58,3,9110381216
6,1254444535,1173,2,9110381216
2,1254444535,987,7,9110381216
1,1254443915,499,4,9110381216
7,1254444411,1066,3,9110381216
3,1254444411,1212,6,9110381216
2,1254444535,522,0,9110381216
2,1254444411,1017,7,9110381216
2,1254444287,180,1,9110381216
3,1254444535,354,3,9110381216
5,1254444659,925,6,9110381216
5,1254443915,662,7,9110381216
7,1254443915,1254,4,9110381216
5,1254444287,402,2,9110381216
0,1254444411,1281,0,9110381216
7,1254444163,1316,7,9110381216
0,1254444039,425,2,9110381216
3,1254444659,448,1,9110381216
1,1254443915,550,0,9110381216
6,1254444163,835,4,9110381216
1,1254444535,272,1,9110381216
6,1254443915,631,0,9110381216
6,1254444535,455,2,9110381216
2,1254443915,956,6,9110381216
2,1254444535,308,3,9110381216
5,1254443915,1112,4,9110381216
3,1254443915,446,0,9110381216
5,1254444659,1311,3,9110381216
0,1254444163,11,0,9110381216
3,1254444535,570,7,9110381216
1,1254444163,1207,5,9110381216
1,1254444659,1076,2,9110381216
1,1254444287,1263,3,9110381216
3,1254444659,772,0,9110381216
5,1254443915,801,0,9110381216
5,1254444535,915,1,9110381216
3,1254444535,83,3,9110381216
0,1254444411,1007,1,9110381216
1,1254444535,63,3,9110381216
4,1254444535,1088,2,9110381216
5,1254444163,357,4,9110381216
2,1254443915,779,3,9110381216
1,1254444411,115,3,9110381216
7,1254444163,1180,2,9110381216
7,1254444535,704,1,9110381216
2,1254444163,130,4,9110381216
2,1254444535,918,5,9110381216
4,1254444535,895,7,9110381216
0,1254444163,1195,0,9110381216
7,1254443915,879,3,9110381216
4,1254444535,52,7,9110381216
1,1254444535,813,5,9110381216
4,1254444287,1092,2,9110381216
2,1254444535,136,6,9110381216
1,1254444535,1037,5,9110381216
4,1254444411,969,5,9110381216
4,1254444163,1262,0,9110381216
4,1254444659,1003,1,9110381216
2,1254443915,1094,0,9110381216
0,1254443915,1202,3,9110381216
2,1254444535,339,2,9110381216
2,1254443915,1133,3,9110381216
5,1254444287,155,2,9110381216
6,1254444039,1227,6,9110381216
2,1254444039,700,6,9110381216
3,1254444535,518,4,9110381216
5,1254444163,1347,3,9110381216
7,1254444659,151,0,9110381216
0,1254444535,1070,7,9110381216
0,1254444287,1162,3,9110381216
6,1254444163,317,2,9110381216
0,1254444535,1315,3,9110381216
7,1254444535,598,7,9110381216
1,1254444163,1016,3,9110381216
0,1254444163,868,1,9110381216
4,1254444411,461,5,9110381216
6,1254444411,526,2,9110381216
2,1254444163,255,7,9110381216
5,1254444535,1137,3,9110381216
0,1254444163,1009,7,9110381216
7,1254444163,1242,1,9110381216
5,1254443915,758,0,9110381216
1,1254444287,1360,0,9110381216
6,1254444535,787,4,9110381216
6,1254443915,1246,7,9110381216
4,1254444287,1380,2,9110381216
4,1254444411,227,3,9110381216
2,1254444411,1215,3,9110381216
2,1254444287,518,4,9110381216
4,1254444535,839,4,9110381216
7,1254443915,1038,5,9110381216
4,1254444287,836,3,9110381216
3,1254443915,1352,1,9110381216
5,1254444535,783,7,9110381216
1,1254444535,1094,4,9110381216
2,1254444535,804,4,9110381216
2,1254444535,687,7,9110381216
7,1254444659,681,1,9110381216
5,1254444287,359,0,9110381216
0,1254444535,1044,7,9110381216
0,1254444659,871,2,9110381216
2,1254444535,582,7,9110381216
0,1254444163,1100,6,9110381216
2,1254444287,225,6,9110381216
2,1254444535,910,6,9110381216
2,1254444659,583,2,9110381216
5,1254444163,1271,3,9110381216
4,1254444287,917,1,9110381216
1,1254444535,67,5,9110381216
5,1254444535,147,1,9110381216
6,1254444535,947,5,9110381216
1,1254444659,423,2,9110381216
7,1254444287,863,7,9110381216
1,1254444535,959,0,9110381216
4,1254444535,504,6,9110381216
1,1254444287,435,6,9110381216
1,1254444659,1313,4,9110381216
4,1254443915,1065,1,9110381216
0,1254444287,517,4,9110381216
4,1254444163,1312,2,9110381216
6,1254444659,1317,4,9110381216
5,1254444163,388,1,9110381216
7,1254444411,887,2,9110381216
0,1254444163,9,1,9110381216
6,1254444535,1019,0,9110381216
6,1254444535,283,2,9110381216
7,1254443915,22,2,9110381216
2,1254444535,660,0,9110381216
5,1254444287,423,2,9110381216
6,1254444535,245,0,9110381216
4,1254444535,1373,6,9110381216
0,1254444535,680,2,9110381216
3,1254444287,1328,3,9110381216
2,1254444535,38,1,9110381216
2,1254444535,76,0,9110381216
6,1254444535,441,0,9110381216
0,1254444163,288,0,9110381216
0,1254444287,1183,4,9110381216
